"CODMUNRES","NOMEMUN","ANO_NASC","numero_nascidos_vivos"
431937,"São Pedro do Butiá",2013,21
431937,"São Pedro do Butiá",2014,34
431937,"São Pedro do Butiá",2015,24
431937,"São Pedro do Butiá",2016,20
431937,"São Pedro do Butiá",2017,31
431937,"São Pedro do Butiá",2018,25
431937,"São Pedro do Butiá",2019,36
431940,"São Pedro do Sul",2010,171
431940,"São Pedro do Sul",2011,168
431940,"São Pedro do Sul",2012,149
431940,"São Pedro do Sul",2013,159
431940,"São Pedro do Sul",2014,153
431940,"São Pedro do Sul",2015,162
431940,"São Pedro do Sul",2016,162
431940,"São Pedro do Sul",2017,153
431940,"São Pedro do Sul",2018,143
431940,"São Pedro do Sul",2019,181
431950,"São Sebastião do Caí",2010,315
431950,"São Sebastião do Caí",2011,269
431950,"São Sebastião do Caí",2012,317
431950,"São Sebastião do Caí",2013,328
431950,"São Sebastião do Caí",2014,353
431950,"São Sebastião do Caí",2015,354
431950,"São Sebastião do Caí",2016,341
431950,"São Sebastião do Caí",2017,303
431950,"São Sebastião do Caí",2018,328
431950,"São Sebastião do Caí",2019,296
431960,"São Sepé",2010,295
431960,"São Sepé",2011,225
431960,"São Sepé",2012,242
431960,"São Sepé",2013,254
431960,"São Sepé",2014,243
431960,"São Sepé",2015,261
431960,"São Sepé",2016,218
431960,"São Sepé",2017,259
431960,"São Sepé",2018,255
431960,"São Sepé",2019,247
431970,"São Valentim",2010,26
431970,"São Valentim",2011,35
431970,"São Valentim",2012,31
431970,"São Valentim",2013,27
431970,"São Valentim",2014,38
431970,"São Valentim",2015,42
431970,"São Valentim",2016,40
431970,"São Valentim",2017,31
431970,"São Valentim",2018,37
431970,"São Valentim",2019,31
431971,"São Valentim do Sul",2010,4
431971,"São Valentim do Sul",2011,5
431971,"São Valentim do Sul",2012,5
431971,"São Valentim do Sul",2013,15
431971,"São Valentim do Sul",2014,20
431971,"São Valentim do Sul",2015,22
431971,"São Valentim do Sul",2016,18
431971,"São Valentim do Sul",2017,9
431971,"São Valentim do Sul",2018,13
431971,"São Valentim do Sul",2019,14
431973,"São Valério do Sul",2010,43
431973,"São Valério do Sul",2011,39
431973,"São Valério do Sul",2012,49
431973,"São Valério do Sul",2013,42
431973,"São Valério do Sul",2014,30
431973,"São Valério do Sul",2015,32
431973,"São Valério do Sul",2016,36
431973,"São Valério do Sul",2017,37
431973,"São Valério do Sul",2018,45
431973,"São Valério do Sul",2019,36
431975,"São Vendelino",2010,14
431975,"São Vendelino",2011,16
431975,"São Vendelino",2012,20
431975,"São Vendelino",2013,21
431975,"São Vendelino",2014,21
431975,"São Vendelino",2015,25
431975,"São Vendelino",2016,20
431975,"São Vendelino",2017,21
431975,"São Vendelino",2018,27
431975,"São Vendelino",2019,23
431980,"São Vicente do Sul",2010,81
431980,"São Vicente do Sul",2011,81
431980,"São Vicente do Sul",2012,87
431980,"São Vicente do Sul",2013,101
431980,"São Vicente do Sul",2014,91
431980,"São Vicente do Sul",2015,101
431980,"São Vicente do Sul",2016,99
431980,"São Vicente do Sul",2017,92
431980,"São Vicente do Sul",2018,73
431980,"São Vicente do Sul",2019,79
431990,"Sapiranga",2010,1093
431990,"Sapiranga",2011,1177
431990,"Sapiranga",2012,1084
431990,"Sapiranga",2013,1114
431990,"Sapiranga",2014,1199
431990,"Sapiranga",2015,1213
431990,"Sapiranga",2016,1148
431990,"Sapiranga",2017,1198
431990,"Sapiranga",2018,1198
431990,"Sapiranga",2019,1174
432000,"Sapucaia do Sul",2010,1601
432000,"Sapucaia do Sul",2011,1760
432000,"Sapucaia do Sul",2012,1902
432000,"Sapucaia do Sul",2013,1912
432000,"Sapucaia do Sul",2014,2012
432000,"Sapucaia do Sul",2015,2057
432000,"Sapucaia do Sul",2016,1910
432000,"Sapucaia do Sul",2017,1855
432000,"Sapucaia do Sul",2018,1749
432000,"Sapucaia do Sul",2019,1550
432010,"Sarandi",2010,269
432010,"Sarandi",2011,268
432010,"Sarandi",2012,257
432010,"Sarandi",2013,256
432010,"Sarandi",2014,277
432010,"Sarandi",2015,312
432010,"Sarandi",2016,272
432010,"Sarandi",2017,320
432010,"Sarandi",2018,309
432010,"Sarandi",2019,324
432020,"Seberi",2010,135
432020,"Seberi",2011,147
432020,"Seberi",2012,96
432020,"Seberi",2013,136
432020,"Seberi",2014,166
432020,"Seberi",2015,156
432020,"Seberi",2016,150
432020,"Seberi",2017,174
432020,"Seberi",2018,172
432020,"Seberi",2019,184
432023,"Sede Nova",2010,24
432023,"Sede Nova",2011,27
432023,"Sede Nova",2012,28
432023,"Sede Nova",2013,30
432023,"Sede Nova",2014,31
432023,"Sede Nova",2015,31
432023,"Sede Nova",2016,27
432023,"Sede Nova",2017,32
432023,"Sede Nova",2018,37
432023,"Sede Nova",2019,38
432026,"Segredo",2010,118
432026,"Segredo",2011,81
432026,"Segredo",2012,65
432026,"Segredo",2013,62
432026,"Segredo",2014,58
432026,"Segredo",2015,79
432026,"Segredo",2016,84
432026,"Segredo",2017,64
432026,"Segredo",2018,90
432026,"Segredo",2019,71
432030,"Selbach",2010,52
432030,"Selbach",2011,52
432030,"Selbach",2012,56
432030,"Selbach",2013,47
432030,"Selbach",2014,56
432030,"Selbach",2015,51
432030,"Selbach",2016,57
432030,"Selbach",2017,51
432030,"Selbach",2018,63
432030,"Selbach",2019,44
432032,"Senador Salgado Filho",2010,37
432032,"Senador Salgado Filho",2011,35
432032,"Senador Salgado Filho",2012,23
432032,"Senador Salgado Filho",2013,23
432032,"Senador Salgado Filho",2014,37
432032,"Senador Salgado Filho",2015,28
432032,"Senador Salgado Filho",2016,27
432032,"Senador Salgado Filho",2017,33
432032,"Senador Salgado Filho",2018,24
432032,"Senador Salgado Filho",2019,30
432035,"Sentinela do Sul",2010,54
432035,"Sentinela do Sul",2011,66
432035,"Sentinela do Sul",2012,51
432035,"Sentinela do Sul",2013,52
432035,"Sentinela do Sul",2014,54
432035,"Sentinela do Sul",2015,52
432035,"Sentinela do Sul",2016,51
432035,"Sentinela do Sul",2017,52
432035,"Sentinela do Sul",2018,65
432035,"Sentinela do Sul",2019,40
432040,"Serafina Corrêa",2010,173
432040,"Serafina Corrêa",2011,225
432040,"Serafina Corrêa",2012,170
432040,"Serafina Corrêa",2013,168
432040,"Serafina Corrêa",2014,186
432040,"Serafina Corrêa",2015,208
432040,"Serafina Corrêa",2016,213
432040,"Serafina Corrêa",2017,202
432040,"Serafina Corrêa",2018,176
432040,"Serafina Corrêa",2019,201
432045,"Sério",2010,26
432045,"Sério",2011,16
432045,"Sério",2012,12
432045,"Sério",2013,26
432045,"Sério",2014,13
432045,"Sério",2015,16
432045,"Sério",2016,19
432045,"Sério",2017,24
432045,"Sério",2018,13
432045,"Sério",2019,14
432050,"Sertão",2010,44
432050,"Sertão",2011,59
432050,"Sertão",2012,52
432050,"Sertão",2013,60
432050,"Sertão",2014,47
432050,"Sertão",2015,50
432050,"Sertão",2016,54
432050,"Sertão",2017,60
432050,"Sertão",2018,60
432050,"Sertão",2019,61
432055,"Sertão Santana",2010,65
432055,"Sertão Santana",2011,53
432055,"Sertão Santana",2012,58
432055,"Sertão Santana",2013,61
432055,"Sertão Santana",2014,56
432055,"Sertão Santana",2015,56
432055,"Sertão Santana",2016,51
432055,"Sertão Santana",2017,76
432055,"Sertão Santana",2018,62
432055,"Sertão Santana",2019,47
432057,"Sete de Setembro",2010,19
432057,"Sete de Setembro",2011,10
432057,"Sete de Setembro",2012,16
432057,"Sete de Setembro",2013,12
432057,"Sete de Setembro",2014,19
432057,"Sete de Setembro",2015,21
432057,"Sete de Setembro",2016,18
432057,"Sete de Setembro",2017,17
432057,"Sete de Setembro",2018,17
432057,"Sete de Setembro",2019,19
432060,"Severiano de Almeida",2010,33
432060,"Severiano de Almeida",2011,42
432060,"Severiano de Almeida",2012,30
432060,"Severiano de Almeida",2013,29
432060,"Severiano de Almeida",2014,27
432060,"Severiano de Almeida",2015,35
432060,"Severiano de Almeida",2016,38
432060,"Severiano de Almeida",2017,26
432060,"Severiano de Almeida",2018,30
432060,"Severiano de Almeida",2019,32
432065,"Silveira Martins",2010,28
432065,"Silveira Martins",2011,16
432065,"Silveira Martins",2012,23
432065,"Silveira Martins",2013,29
432065,"Silveira Martins",2014,20
432065,"Silveira Martins",2015,21
432065,"Silveira Martins",2016,27
432065,"Silveira Martins",2017,22
432065,"Silveira Martins",2018,25
432065,"Silveira Martins",2019,9
432067,"Sinimbu",2010,71
432067,"Sinimbu",2011,75
432067,"Sinimbu",2012,87
432067,"Sinimbu",2013,62
432067,"Sinimbu",2014,95
432067,"Sinimbu",2015,81
432067,"Sinimbu",2016,88
432067,"Sinimbu",2017,72
432067,"Sinimbu",2018,73
432067,"Sinimbu",2019,77
432070,"Sobradinho",2010,157
432070,"Sobradinho",2011,171
432070,"Sobradinho",2012,170
432070,"Sobradinho",2013,157
432070,"Sobradinho",2014,191
432070,"Sobradinho",2015,206
432070,"Sobradinho",2016,171
432070,"Sobradinho",2017,189
432070,"Sobradinho",2018,195
432070,"Sobradinho",2019,214
432080,"Soledade",2010,374
432080,"Soledade",2011,385
432080,"Soledade",2012,342
432080,"Soledade",2013,395
432080,"Soledade",2014,387
432080,"Soledade",2015,368
432080,"Soledade",2016,391
432080,"Soledade",2017,375
432080,"Soledade",2018,367
432080,"Soledade",2019,350
432085,"Tabaí",2010,51
432085,"Tabaí",2011,52
432085,"Tabaí",2012,46
432085,"Tabaí",2013,40
432085,"Tabaí",2014,45
432085,"Tabaí",2015,56
432085,"Tabaí",2016,56
432085,"Tabaí",2017,77
432085,"Tabaí",2018,61
432085,"Tabaí",2019,51
432090,"Tapejara",2010,220
432090,"Tapejara",2011,233
432090,"Tapejara",2012,237
432090,"Tapejara",2013,267
432090,"Tapejara",2014,287
432090,"Tapejara",2015,359
432090,"Tapejara",2016,321
432090,"Tapejara",2017,320
432090,"Tapejara",2018,385
432090,"Tapejara",2019,345
432100,"Tapera",2010,151
432100,"Tapera",2011,125
432100,"Tapera",2012,123
432100,"Tapera",2013,123
432100,"Tapera",2014,124
432100,"Tapera",2015,125
432100,"Tapera",2016,139
432100,"Tapera",2017,130
432100,"Tapera",2018,118
432100,"Tapera",2019,112
432110,"Tapes",2010,179
432110,"Tapes",2011,162
432110,"Tapes",2012,186
432110,"Tapes",2013,185
432110,"Tapes",2014,183
432110,"Tapes",2015,182
432110,"Tapes",2016,182
432110,"Tapes",2017,201
432110,"Tapes",2018,153
432110,"Tapes",2019,144
432120,"Taquara",2010,581
432120,"Taquara",2011,617
432120,"Taquara",2012,687
432120,"Taquara",2013,761
432120,"Taquara",2014,723
432120,"Taquara",2015,752
432120,"Taquara",2016,686
432120,"Taquara",2017,666
432120,"Taquara",2018,693
432120,"Taquara",2019,637
432130,"Taquari",2010,291
432130,"Taquari",2011,340
432130,"Taquari",2012,278
432130,"Taquari",2013,321
432130,"Taquari",2014,357
432130,"Taquari",2015,332
432130,"Taquari",2016,322
432130,"Taquari",2017,277
432130,"Taquari",2018,278
432130,"Taquari",2019,229
432132,"Taquaruçu do Sul",2010,32
432132,"Taquaruçu do Sul",2011,32
432132,"Taquaruçu do Sul",2012,34
432132,"Taquaruçu do Sul",2013,34
432132,"Taquaruçu do Sul",2014,30
432132,"Taquaruçu do Sul",2015,23
432132,"Taquaruçu do Sul",2016,34
432132,"Taquaruçu do Sul",2017,38
432132,"Taquaruçu do Sul",2018,25
432132,"Taquaruçu do Sul",2019,41
432135,"Tavares",2010,32
432135,"Tavares",2011,44
432135,"Tavares",2012,40
432135,"Tavares",2013,54
432135,"Tavares",2014,36
432135,"Tavares",2015,49
432135,"Tavares",2016,37
432135,"Tavares",2017,49
432135,"Tavares",2018,46
432135,"Tavares",2019,48
432140,"Tenente Portela",2010,183
432140,"Tenente Portela",2011,222
432140,"Tenente Portela",2012,219
432140,"Tenente Portela",2013,224
432140,"Tenente Portela",2014,200
432140,"Tenente Portela",2015,251
432140,"Tenente Portela",2016,192
432140,"Tenente Portela",2017,215
432140,"Tenente Portela",2018,220
432140,"Tenente Portela",2019,209
432143,"Terra de Areia",2010,95
432143,"Terra de Areia",2011,112
432143,"Terra de Areia",2012,113
432143,"Terra de Areia",2013,115
432143,"Terra de Areia",2014,96
432143,"Terra de Areia",2015,125
432143,"Terra de Areia",2016,114
432143,"Terra de Areia",2017,120
432143,"Terra de Areia",2018,135
432143,"Terra de Areia",2019,131
432145,"Teutônia",2010,342
432145,"Teutônia",2011,390
432145,"Teutônia",2012,425
432145,"Teutônia",2013,376
432145,"Teutônia",2014,396
432145,"Teutônia",2015,420
432145,"Teutônia",2016,370
432145,"Teutônia",2017,393
432145,"Teutônia",2018,440
432145,"Teutônia",2019,415
432146,"Tio Hugo",2010,34
432146,"Tio Hugo",2011,42
432146,"Tio Hugo",2012,33
432146,"Tio Hugo",2013,39
432146,"Tio Hugo",2014,35
432146,"Tio Hugo",2015,27
432146,"Tio Hugo",2016,39
432146,"Tio Hugo",2017,31
432146,"Tio Hugo",2018,47
432146,"Tio Hugo",2019,31
432147,"Tiradentes do Sul",2010,72
432147,"Tiradentes do Sul",2011,64
432147,"Tiradentes do Sul",2012,60
432147,"Tiradentes do Sul",2013,51
432147,"Tiradentes do Sul",2014,51
432147,"Tiradentes do Sul",2015,58
432147,"Tiradentes do Sul",2016,48
432147,"Tiradentes do Sul",2017,34
432147,"Tiradentes do Sul",2018,44
432147,"Tiradentes do Sul",2019,65
432149,"Toropi",2010,32
432149,"Toropi",2011,22
432149,"Toropi",2012,19
432149,"Toropi",2013,17
432149,"Toropi",2014,23
432149,"Toropi",2015,18
432149,"Toropi",2016,18
432149,"Toropi",2017,27
432149,"Toropi",2018,18
432149,"Toropi",2019,20
432150,"Torres",2010,456
432150,"Torres",2011,479
432150,"Torres",2012,536
432150,"Torres",2013,464
432150,"Torres",2014,514
432150,"Torres",2015,572
432150,"Torres",2016,590
432150,"Torres",2017,557
432150,"Torres",2018,609
432150,"Torres",2019,568
432160,"Tramandaí",2010,610
432160,"Tramandaí",2011,660
432160,"Tramandaí",2012,661
432160,"Tramandaí",2013,758
432160,"Tramandaí",2014,819
432160,"Tramandaí",2015,831
432160,"Tramandaí",2016,813
432160,"Tramandaí",2017,856
432160,"Tramandaí",2018,806
432160,"Tramandaí",2019,759
432162,"Travesseiro",2010,15
432162,"Travesseiro",2011,18
432162,"Travesseiro",2012,19
432162,"Travesseiro",2013,9
432162,"Travesseiro",2014,15
432162,"Travesseiro",2015,16
432162,"Travesseiro",2016,19
432162,"Travesseiro",2017,17
432162,"Travesseiro",2018,29
432162,"Travesseiro",2019,11
432163,"Três Arroios",2010,15
432163,"Três Arroios",2011,14
432163,"Três Arroios",2012,17
432163,"Três Arroios",2013,8
432163,"Três Arroios",2014,12
432163,"Três Arroios",2015,10
432163,"Três Arroios",2016,14
432163,"Três Arroios",2017,10
432163,"Três Arroios",2018,9
432163,"Três Arroios",2019,14
432166,"Três Cachoeiras",2010,106
432166,"Três Cachoeiras",2011,114
432166,"Três Cachoeiras",2012,103
432166,"Três Cachoeiras",2013,106
432166,"Três Cachoeiras",2014,123
432166,"Três Cachoeiras",2015,134
432166,"Três Cachoeiras",2016,127
432166,"Três Cachoeiras",2017,130
432166,"Três Cachoeiras",2018,136
432166,"Três Cachoeiras",2019,135
432170,"Três Coroas",2010,341
432170,"Três Coroas",2011,335
432170,"Três Coroas",2012,322
432170,"Três Coroas",2013,318
432170,"Três Coroas",2014,326
432170,"Três Coroas",2015,328
432170,"Três Coroas",2016,313
432170,"Três Coroas",2017,292
432170,"Três Coroas",2018,302
432170,"Três Coroas",2019,312
432180,"Três de Maio",2010,278
432180,"Três de Maio",2011,280
432180,"Três de Maio",2012,260
432180,"Três de Maio",2013,311
432180,"Três de Maio",2014,290
432180,"Três de Maio",2015,268
432180,"Três de Maio",2016,296
432180,"Três de Maio",2017,319
432180,"Três de Maio",2018,297
432180,"Três de Maio",2019,298
432183,"Três Forquilhas",2010,25
432183,"Três Forquilhas",2011,31
432183,"Três Forquilhas",2012,30
432183,"Três Forquilhas",2013,34
432183,"Três Forquilhas",2014,23
432183,"Três Forquilhas",2015,35
432183,"Três Forquilhas",2016,31
432183,"Três Forquilhas",2017,26
432183,"Três Forquilhas",2018,30
432183,"Três Forquilhas",2019,27
432185,"Três Palmeiras",2010,52
432185,"Três Palmeiras",2011,41
432185,"Três Palmeiras",2012,57
432185,"Três Palmeiras",2013,72
432185,"Três Palmeiras",2014,57
432185,"Três Palmeiras",2015,59
432185,"Três Palmeiras",2016,52
432185,"Três Palmeiras",2017,71
432185,"Três Palmeiras",2018,48
432185,"Três Palmeiras",2019,56
432190,"Três Passos",2010,251
432190,"Três Passos",2011,271
432190,"Três Passos",2012,313
432190,"Três Passos",2013,319
432190,"Três Passos",2014,313
432190,"Três Passos",2015,312
432190,"Três Passos",2016,305
432190,"Três Passos",2017,306
432190,"Três Passos",2018,318
432190,"Três Passos",2019,296
432195,"Trindade do Sul",2010,66
432195,"Trindade do Sul",2011,71
432195,"Trindade do Sul",2012,72
432195,"Trindade do Sul",2013,68
432195,"Trindade do Sul",2014,92
432195,"Trindade do Sul",2015,84
432195,"Trindade do Sul",2016,93
432195,"Trindade do Sul",2017,84
432195,"Trindade do Sul",2018,72
432195,"Trindade do Sul",2019,88
432200,"Triunfo",2010,390
432200,"Triunfo",2011,377
432200,"Triunfo",2012,384
432200,"Triunfo",2013,367
432200,"Triunfo",2014,333
432200,"Triunfo",2015,361
432200,"Triunfo",2016,350
432200,"Triunfo",2017,340
432200,"Triunfo",2018,357
432200,"Triunfo",2019,341
432210,"Tucunduva",2010,46
432210,"Tucunduva",2011,55
432210,"Tucunduva",2012,39
432210,"Tucunduva",2013,48
432210,"Tucunduva",2014,52
432210,"Tucunduva",2015,51
432210,"Tucunduva",2016,43
432210,"Tucunduva",2017,53
432210,"Tucunduva",2018,58
432210,"Tucunduva",2019,44
432215,"Tunas",2010,54
432215,"Tunas",2011,39
432215,"Tunas",2012,43
432215,"Tunas",2013,47
432215,"Tunas",2014,40
432215,"Tunas",2015,51
432215,"Tunas",2016,40
432215,"Tunas",2017,51
432215,"Tunas",2018,35
432215,"Tunas",2019,41
432218,"Tupanci do Sul",2010,7
432218,"Tupanci do Sul",2011,7
432218,"Tupanci do Sul",2012,17
432218,"Tupanci do Sul",2013,13
432218,"Tupanci do Sul",2014,18
432218,"Tupanci do Sul",2015,7
432218,"Tupanci do Sul",2016,9
432218,"Tupanci do Sul",2017,15
432218,"Tupanci do Sul",2018,13
432218,"Tupanci do Sul",2019,10
432220,"Tupanciretã",2010,318
432220,"Tupanciretã",2011,275
432220,"Tupanciretã",2012,284
432220,"Tupanciretã",2013,271
432220,"Tupanciretã",2014,297
432220,"Tupanciretã",2015,299
432220,"Tupanciretã",2016,266
432220,"Tupanciretã",2017,243
432220,"Tupanciretã",2018,281
432220,"Tupanciretã",2019,244
432225,"Tupandi",2010,46
432225,"Tupandi",2011,62
432225,"Tupandi",2012,53
432225,"Tupandi",2013,44
432225,"Tupandi",2014,66
432225,"Tupandi",2015,51
432225,"Tupandi",2016,65
432225,"Tupandi",2017,56
432225,"Tupandi",2018,58
432225,"Tupandi",2019,76
432230,"Tuparendi",2010,70
432230,"Tuparendi",2011,66
432230,"Tuparendi",2012,67
432230,"Tuparendi",2013,73
432230,"Tuparendi",2014,79
432230,"Tuparendi",2015,66
432230,"Tuparendi",2016,84
432230,"Tuparendi",2017,74
432230,"Tuparendi",2018,75
432230,"Tuparendi",2019,71
432232,"Turuçu",2010,22
432232,"Turuçu",2011,28
432232,"Turuçu",2012,33
432232,"Turuçu",2013,29
432232,"Turuçu",2014,44
432232,"Turuçu",2015,48
432232,"Turuçu",2016,36
432232,"Turuçu",2017,38
432232,"Turuçu",2018,27
432232,"Turuçu",2019,30
432234,"Ubiretama",2010,26
432234,"Ubiretama",2011,17
432234,"Ubiretama",2012,22
432234,"Ubiretama",2013,17
432234,"Ubiretama",2014,18
432234,"Ubiretama",2015,20
432234,"Ubiretama",2016,14
432234,"Ubiretama",2017,13
432234,"Ubiretama",2018,12
432234,"Ubiretama",2019,14
432235,"União da Serra",2010,10
432235,"União da Serra",2011,6
432235,"União da Serra",2012,7
432235,"União da Serra",2013,10
432235,"União da Serra",2014,4
432235,"União da Serra",2015,4
432235,"União da Serra",2016,10
432235,"União da Serra",2017,4
432235,"União da Serra",2018,6
432235,"União da Serra",2019,8
432237,"Unistalda",2010,28
432237,"Unistalda",2011,27
432237,"Unistalda",2012,23
432237,"Unistalda",2013,26
432237,"Unistalda",2014,28
432237,"Unistalda",2015,25
432237,"Unistalda",2016,21
432237,"Unistalda",2017,29
432237,"Unistalda",2018,27
432237,"Unistalda",2019,28
432240,"Uruguaiana",2010,1975
432240,"Uruguaiana",2011,1976
432240,"Uruguaiana",2012,1874
432240,"Uruguaiana",2013,1909
432240,"Uruguaiana",2014,1851
432240,"Uruguaiana",2015,1954
432240,"Uruguaiana",2016,1780
432240,"Uruguaiana",2017,1794
432240,"Uruguaiana",2018,1717
432240,"Uruguaiana",2019,1718
432250,"Vacaria",2010,886
432250,"Vacaria",2011,972
432250,"Vacaria",2012,976
432250,"Vacaria",2013,902
432250,"Vacaria",2014,973
432250,"Vacaria",2015,1075
432250,"Vacaria",2016,953
432250,"Vacaria",2017,990
432250,"Vacaria",2018,938
432250,"Vacaria",2019,943
432252,"Vale Verde",2010,32
432252,"Vale Verde",2011,28
432252,"Vale Verde",2012,22
432252,"Vale Verde",2013,22
432252,"Vale Verde",2014,35
432252,"Vale Verde",2015,35
432252,"Vale Verde",2016,37
432252,"Vale Verde",2017,37
432252,"Vale Verde",2018,27
432252,"Vale Verde",2019,25
432253,"Vale do Sol",2010,66
432253,"Vale do Sol",2011,101
432253,"Vale do Sol",2012,81
432253,"Vale do Sol",2013,102
432253,"Vale do Sol",2014,107
432253,"Vale do Sol",2015,106
432253,"Vale do Sol",2016,80
432253,"Vale do Sol",2017,77
432253,"Vale do Sol",2018,96
432253,"Vale do Sol",2019,89
432254,"Vale Real",2010,68
432254,"Vale Real",2011,58
432254,"Vale Real",2012,53
432254,"Vale Real",2013,58
432254,"Vale Real",2014,62
432254,"Vale Real",2015,68
432254,"Vale Real",2016,62
432254,"Vale Real",2017,57
432254,"Vale Real",2018,76
432254,"Vale Real",2019,65
432255,"Vanini",2010,24
432255,"Vanini",2011,21
432255,"Vanini",2012,26
432255,"Vanini",2013,18
432255,"Vanini",2014,21
432255,"Vanini",2015,18
432255,"Vanini",2016,22
432255,"Vanini",2017,20
432255,"Vanini",2018,16
432255,"Vanini",2019,19
432260,"Venâncio Aires",2010,738
432260,"Venâncio Aires",2011,731
432260,"Venâncio Aires",2012,774
432260,"Venâncio Aires",2013,707
432260,"Venâncio Aires",2014,816
432260,"Venâncio Aires",2015,815
432260,"Venâncio Aires",2016,792
432260,"Venâncio Aires",2017,772
432260,"Venâncio Aires",2018,814
432260,"Venâncio Aires",2019,808
432270,"Vera Cruz",2010,265
432270,"Vera Cruz",2011,264
432270,"Vera Cruz",2012,281
432270,"Vera Cruz",2013,281
432270,"Vera Cruz",2014,278
432270,"Vera Cruz",2015,284
432270,"Vera Cruz",2016,289
432270,"Vera Cruz",2017,263
432270,"Vera Cruz",2018,294
432270,"Vera Cruz",2019,271
432280,"Veranópolis",2010,230
432280,"Veranópolis",2011,215
432280,"Veranópolis",2012,283
432280,"Veranópolis",2013,258
432280,"Veranópolis",2014,275
432280,"Veranópolis",2015,258
432280,"Veranópolis",2016,245
432280,"Veranópolis",2017,245
432280,"Veranópolis",2018,269
432280,"Veranópolis",2019,269
432285,"Vespasiano Correa",2010,24
432285,"Vespasiano Correa",2011,12
432285,"Vespasiano Correa",2012,10
432285,"Vespasiano Correa",2013,12
432285,"Vespasiano Correa",2014,11
432285,"Vespasiano Correa",2015,11
432285,"Vespasiano Correa",2016,15
432285,"Vespasiano Correa",2017,23
432285,"Vespasiano Correa",2018,16
432285,"Vespasiano Correa",2019,11
432290,"Viadutos",2010,39
432290,"Viadutos",2011,40
432290,"Viadutos",2012,48
432290,"Viadutos",2013,32
432290,"Viadutos",2014,48
432290,"Viadutos",2015,36
432290,"Viadutos",2016,41
432290,"Viadutos",2017,42
432290,"Viadutos",2018,39
432290,"Viadutos",2019,45
432300,"Viamão",2010,3223
432300,"Viamão",2011,3324
432300,"Viamão",2012,3409
432300,"Viamão",2013,3525
432300,"Viamão",2014,3435
432300,"Viamão",2015,3489
432300,"Viamão",2016,3363
432300,"Viamão",2017,3137
432300,"Viamão",2018,3038
432300,"Viamão",2019,2735
432310,"Vicente Dutra",2010,75
432310,"Vicente Dutra",2011,64
432310,"Vicente Dutra",2012,76
432310,"Vicente Dutra",2013,50
432310,"Vicente Dutra",2014,57
432310,"Vicente Dutra",2015,64
432310,"Vicente Dutra",2016,66
432310,"Vicente Dutra",2017,65
432310,"Vicente Dutra",2018,67
432310,"Vicente Dutra",2019,66
432320,"Victor Graeff",2010,21
432320,"Victor Graeff",2011,26
432320,"Victor Graeff",2012,19
432320,"Victor Graeff",2013,35
432320,"Victor Graeff",2014,31
432320,"Victor Graeff",2015,26
432320,"Victor Graeff",2016,20
432320,"Victor Graeff",2017,25
432320,"Victor Graeff",2018,30
432320,"Victor Graeff",2019,25
432330,"Vila Flores",2010,33
432330,"Vila Flores",2011,29
432330,"Vila Flores",2012,27
432330,"Vila Flores",2013,30
432330,"Vila Flores",2014,33
432330,"Vila Flores",2015,36
432330,"Vila Flores",2016,36
432330,"Vila Flores",2017,48
432330,"Vila Flores",2018,41
432330,"Vila Flores",2019,32
432335,"Vila Lângaro",2010,13
432335,"Vila Lângaro",2011,13
432335,"Vila Lângaro",2012,19
432335,"Vila Lângaro",2013,12
432335,"Vila Lângaro",2014,20
432335,"Vila Lângaro",2015,22
432335,"Vila Lângaro",2016,18
432335,"Vila Lângaro",2017,18
432335,"Vila Lângaro",2018,17
432335,"Vila Lângaro",2019,25
432340,"Vila Maria",2010,30
432340,"Vila Maria",2011,51
432340,"Vila Maria",2012,34
432340,"Vila Maria",2013,35
432340,"Vila Maria",2014,34
432340,"Vila Maria",2015,41
432340,"Vila Maria",2016,34
432340,"Vila Maria",2017,38
432340,"Vila Maria",2018,39
432340,"Vila Maria",2019,45
432345,"Vila Nova do Sul",2010,50
432345,"Vila Nova do Sul",2011,38
432345,"Vila Nova do Sul",2012,43
432345,"Vila Nova do Sul",2013,31
432345,"Vila Nova do Sul",2014,22
432345,"Vila Nova do Sul",2015,27
432345,"Vila Nova do Sul",2016,20
432345,"Vila Nova do Sul",2017,28
432345,"Vila Nova do Sul",2018,21
432345,"Vila Nova do Sul",2019,31
432350,"Vista Alegre",2010,18
432350,"Vista Alegre",2011,25
432350,"Vista Alegre",2012,15
432350,"Vista Alegre",2013,23
432350,"Vista Alegre",2014,29
432350,"Vista Alegre",2015,26
432350,"Vista Alegre",2016,23
432350,"Vista Alegre",2017,28
432350,"Vista Alegre",2018,41
432350,"Vista Alegre",2019,38
432360,"Vista Alegre do Prata",2010,14
432360,"Vista Alegre do Prata",2011,10
432360,"Vista Alegre do Prata",2012,9
432360,"Vista Alegre do Prata",2013,4
432360,"Vista Alegre do Prata",2014,14
432360,"Vista Alegre do Prata",2015,10
432360,"Vista Alegre do Prata",2016,10
432360,"Vista Alegre do Prata",2017,5
432360,"Vista Alegre do Prata",2018,11
432360,"Vista Alegre do Prata",2019,18
432370,"Vista Gaúcha",2010,22
432370,"Vista Gaúcha",2011,33
432370,"Vista Gaúcha",2012,29
432370,"Vista Gaúcha",2013,24
432370,"Vista Gaúcha",2014,25
432370,"Vista Gaúcha",2015,31
432370,"Vista Gaúcha",2016,19
